PERSON,Date,LOCATION 1,Latitude,Longitude,NOTES
"MacBrec, Father James",21 April 1661,Paris,48.871077,2.342285,
"MacBrec, Father James",25 August 1662,Paris,48.871077,2.342285,
"MacBrec, Father James",9 December 1664,Paris,48.871077,2.342285,
"MacBrec, Father James",14 August 1665,Paris,48.871077,2.342285,
"MacBrec, Father James",27 September 1667,Paris,48.871077,2.342285,
"MacDonald, Angus",28 September 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",26 April 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",24 April 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",29 April 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",13 September 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",14 February 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",19 July 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",28 May 1683,Rome,41.957961,12.453896,
"MacDonald, Angus",3 July 1683,Paris,48.871077,2.342285,
"MacDonald, Angus",27 July 1678,Edinburgh,55.95,-3.2,leaves Edinburgh this day
"MacDonald, Angus",24 April 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",29 April 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",13 September 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",28 September 1680,Paris,48.871077,2.342285,
"MacDonald, Angus",14 February 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",28 March 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",26 April 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",23 June 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",2 July 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",19 July 1681,Paris,48.871077,2.342285,
"MacDonald, Angus",28 May 1683,Rome,41.957961,12.453896,
"MacDonald, Angus",3 July 1683,Paris,48.871077,2.342285,left Paris this day
"MacDonald, Angus",26 July 1683,Scotland,57.6216,-3.0893,
"MacDonald, Francis",9 September 1683,Florence,43.766667,11.25,
"MacDonald, Francis",9 September 1683,Florence,43.766667,11.25,
"MacDonald, R",28 September 1680,London,51.514125,-0.093689,
"Macklenan, Colomba",5 June 1696,Ratisbon,49.0134,12.1016,he is from the Higlands and ready to go back whenever he can secure a viaticum from Rome
"Macklenan, Colomba",9 September 1696,Ratisbon,49.0134,12.1016,
Maitland,26 June 1687,Windsor Castle,51.484081,-0.604371,
"Maitland, Lewis",1 October 1665,Douai,50.367853,3.078642,
"Maitland, Richard",1 October 1665,Stockholm,61.883056,13.75,
"Mansuet, F",23 July 1687,Windsor,51.483333,-0.6,
Mar,30 September 1686,Scotland,57.6216,-3.0893,
Martinelli,10 July 1666,Rome,41.957961,12.453896,
Maurin,9 April 1694,Paris,48.871077,2.342285,
"Maxwell, Abbot Bernard",30 August 1681,Wurzburg,49.787778,9.936111,
"Maxwell, Abbot Bernard",22 October 1681,Wurzburg,49.787778,9.936111,
"Maxwell, Alb",27 November 1689,Dublin,53.3330556,-6.2488889,
"Maxwell, Mme I",8 July 1683,Scotland,57.6216,-3.0893,
"Maxwell, Mme I",26 October 1681,Scotland,57.6216,-3.0893,
"McGhie, Andrew",11 July 1668,Rome,41.957961,12.453896,
"McGhie, Andrew",30 October 1669,Pistoia,43.916667,10.9,
"McGhie, Andrew",30 October 1676,Edinburgh,55.95,-3.2,
"McGhie, Andrew",27 November 1683,Rome,41.957961,12.453896,
"McGhie, Andrew",3 January 1684,Rome,41.957961,12.453896,
"McGhie, Andrew",8 February 1684,Rome,41.957961,12.453896,
"McGhie, Andrew",12 February 1686,Rome,41.957961,12.453896,
"McGhie, Andrew",8 June 1688,Rome,41.957961,12.453896,
"McGhie, Andrew",24 May 1689,Rome,41.957961,12.453896,
Meldrum,5 August 1685,Dieppe,49.920403,1.086542,
Meldrum,22 April 1697,Scotland,57.6216,-3.0893,dead
"Meldrum, Lady Mary Urquhart",19 May 1683,Meldrum,57.336158,-2.321876,
"Meldrum, Lady Mary Urquhart",7 July 1683,Meldrum,57.336158,-2.321876,
"Meldrum, Lady Mary Urquhart",4 September 1683,Meldrum,57.336158,-2.321876,
"Meldrum, Lady Mary Urquhart",20 November 1683,Meldrum,57.336158,-2.321876,
"Meldrum, Lady Mary Urquhart",23 February 1684,Meldrum,57.336158,-2.321876,
"Melfort, Lady",20 October 1689,Reims,49.25,4.033333,
"Melfort, Lady",11 April 1691,Rome,41.957961,12.453896,
"Drummond, John, Lord Melfort",17 July 1687,London,51.514125,-0.093689,
"Drummond, John, Lord Melfort",15 February 1691,Florence,43.766667,11.25,
"Drummond, John, Lord Melfort",20 February 1691,Leghorn,43.55,10.316667,
"Drummond, John, Lord Melfort",17 December 1691,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",7 January 1692,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",24 May 1692,Quevilly,49.411296,1.039656,
"Drummond, John, Lord Melfort",16 July 1692,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",1 September 1692,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",26 November 1692,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",15 December 1692,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",13 January 1693,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",30 March 1693,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",17 October 1693,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort",19 April 1694,St Germain,46.912384,2.445217,
"Drummond, John, Lord Melfort | Nairne",17 December 1691,St Germain,46.912384,2.445217,
"Melvell, J",20 April 1690,St Malo,47.312574,3.267809,
Mongan,2 September 1690,Scotland,57.6216,-3.0893,
"More, Alexander",2 April 1699,Paris,48.871077,2.342285,
"More, Alexander",3 April 1699,Paris,48.871077,2.342285,"Lea, Jamesving for Scotland on the 3rd"
"Morgan, Henry",15 October 1691,London,51.514125,-0.093689,
"Morgan, Henry",20 October 1691,London,51.514125,-0.093689,
"Morgan, Henry",26 October 1691,London,51.514125,-0.093689,
Morray,28 February 1687,Whitehall,51.505196,-0.126582,
"Morrison, Catherine Gordon",8 October 1689,London,51.514125,-0.093689,
"Morrison, Catherine Gordon",20 July 1689,St Germain,46.912384,2.445217,
"Mouat, James",10 February 1683,Rome,41.957961,12.453896,
"Munro, Robert",12 June 1678,Moidart,56.782206,-5.80966,
"Munro, Robert",14 February 1681,Invergarry,57.072068,-4.800518,
"Munro, Robert",19 July 1681,Invergarry,57.072068,-4.800518,
"Munro, Robert",15 April 1687,Inverness,57.466667,-4.233333,
"Munro, Robert",2 September 1690,Scotland,57.6216,-3.0893,
"Munro, Robert",28 February 1697,Paris,48.871077,2.342285,
"Murheid, John",21 November 1677,Rouen,49.433333,1.083333,
"Murheid, John",9 December 1677,Rouen,49.433333,1.083333,
Murpille,5 September 1694,Paris,48.871077,2.342285,
Murpille,13 September 1694,Paris,48.871077,2.342285,
Murpille,28 October 1694,Paris,48.871077,2.342285,
Murray,12 July 1691,Paris,48.871077,2.342285,
"Murray, G",12 July 1691,Paris,48.871077,2.342285,
"Murray, G",3 May 1692,Venice,45.438611,12.326667,
Nairne,20 September 1679,Rome,41.957961,12.453896,
Nairne,17 July 1689,Dublin,53.3330556,-6.2488889,
Nairne,20 July 1689,Dublin,53.3330556,-6.2488889,
Nairne,10 August 1689,Dublin,53.3330556,-6.2488889,
Nairne,1 October 1689,Dublin,53.3330556,-6.2488889,
Nairne,24 February 1691,Leghorn,43.55,10.316667,
Nairne,17 December 1691,St Germain,46.912384,2.445217,
Nairne,24 December 1691,St Germain,46.912384,2.445217,
Nairne,21 January 1692,St Germain,46.912384,2.445217,
"Naish, Anthony",22 February 1693,St Germain,46.912384,2.445217,
"Nicol, James",18 December 1679,Rome,41.957961,12.453896,
"Nicol, James",24 April 1680,Rome,41.957961,12.453896,
"Nicol, James",29 April 1680,Rome,41.957961,12.453896,
"Nicol, James",13 September 1680,Rome,41.957961,12.453896,
"Nicol, James",12 June 1684,Edinburgh,55.95,-3.2,
"Nicol, James",26 April 1688,Edinburgh,55.95,-3.2,
"Nicol, James",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Nicol, James",9 March 1693,Paris,48.871077,2.342285,
"Nicol, James",19 May 1693,Paris,48.871077,2.342285,
"Nicol, James",26 October 1693,Paris,48.871077,2.342285,
"Nicol, James",10 July 1694,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",18 January 1687,Padua,45.414972,11.889351,
"Nicolson, Thomas",22 September 1687,Paris,48.871077,2.342285,
"Nicolson, Thomas",10 November 1687,Havre de Grace,49.495111,0.10715,left
"Nicolson, Thomas",11 November 1687,Havre de Grace,49.495111,0.10715,
"Nicolson, Thomas",22 November 1687,Edinburgh,55.95,-3.2,arrived
"Nicolson, Thomas",14 February 1688,Edinburgh,55.95,-3.2,
"Nicolson, Thomas",9 March 1688,Edinburgh,55.95,-3.2,
"Nicolson, Thomas",1 February 1690,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",29 November 1690,Paris,48.871077,2.342285,
"Nicolson, Thomas",9 April 1691,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",20 March 1692,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",22 May 1693,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",9 September 1694,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",12 November 1694,Dunkirk,51.05,2.366667,
"Nicolson, Thomas",17 April 1695,Brussels,50.833333,4.333333,arrived with Robert Davidson
"Nicolson, Thomas",29 September 1695,Dunkirk,51.05,2.366667,"Bishop Nicolson; Chrichton in Dunkirk, but has not yet seen the Bishop"
"Nicolson, Thomas",14 November 1695,Holland,51.366667,5.15,
"Nicolson, Thomas",9 September 1696,Wurzburg,49.787778,9.936111,"Fleming says he met with the new bishop, so I think this is Nicolson, but I could be wrong"
"Nicolson, Thomas",6 January 1697,England,55.378051,-3.435973,
"Nicolson, Thomas",22 April 1697,London,51.514125,-0.093689,
"Nicolson, Thomas",21 June 1697,Durham,54.766667,-1.566667,
"Nicolson, Thomas",22 July 1697,Edinburgh,55.95,-3.2,
"Nicolson, Thomas",17 August 1697,Frendraught,57.463587,-2.633166,
"Nicolson, Thomas",7 October 1697,Elgin,57.65,-3.333333,
"Nicolson, Thomas",3 December 1697,Aberdeen,57.133333,-2.1,
"Nicolson, Thomas",9 December 1697,Scotland,57.6216,-3.0893,
"Nicolson, Thomas",3 March 1699,Aberdeen,57.133333,-2.1,
"Nicolson, Thomas",27 February 1695,Paris,48.871077,2.342285,"consecrated as Bishop ""in great order & secrecy"""
"Nicolson, Thomas | Dunbar, Alexander",9 December 1697,Scotland,57.6216,-3.0893,
"Novelli, Giambattista",17 January 1682,Rome,41.957961,12.453896,
"O'Cullenan, Gabriel",29 November 1692,France,44.637619,0.447725,
"Ogilvy, William",16 October 1678,"Cortachy Castle, alias Raggall",56.72349,-2.985275,
"Ogilvy's son",2 November 1677,Scotland,57.6216,-3.0893,"alias Raggall' son"
"Ogilvy's son",16 October 1678,Aberdeen,57.133333,-2.1,Salmon ship
"Oliphant, William",29 April 1683,Mons,50.45,3.933333,
"Oliva, D. Jo Paulo",15 August 1667,Rome,41.957961,12.453896,
"Parradine, William",15 May 1677,Middelburg,51.4998,3.611,
"Paston, James",16 November 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
Paterson,6 May 1679,The Bass Rock Prison,56.07749,-2.640882,
"Paterson, John, Archbishop of Glasgow",26 November 1687,Edinburgh,55.95,-3.2,
"Paxton, James",16 November 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Paxton, James",9 October 1678,Deeside,57.040806,-3.230206,
"Pernito, GiambattiSanta",2 May 1685,Subiaco,41.924749,13.094412,
"Perntio, GiambattiSanta",2 May 1685,Subiaco,41.924749,13.094412,
"Perth, Lord",29 April 1687,Edinburgh,55.95,-3.2,
"Perth, Lord",23 May 1687,Edinburgh,55.95,-3.2,
"Perth, Lord",12 July 1687,Edinburgh,55.95,-3.2,
"Perth, Lord",5 September 1687,Edinburgh,55.95,-3.2,
"Perth, Lord",20 January 1688,Edinburgh,55.95,-3.2,
"Perth, Lord",5 February 1688,Edinburgh,55.95,-3.2,
"Perth, Lord",28 February 1688,Edinburgh,55.95,-3.2,
Pigault,21 August 1690,Calais,50.9513,1.8587,
"Plunkett, Robert",28 March 1690,Cornetto,43.266667,13.433333,
"Plunkett, Robert",22 April 1690,Cornetto,43.266667,13.433333,
"Pringle, John",23 June 1693,Rome,41.957961,12.453896,
Propaganda,31 December 1685,Rome,41.957961,12.453896,
"Ramsay, Curé de Bourgignon",8 October 1683,Bourgignon,47.411402,6.77484,
"Ramsay, Curé de Bourgignon",10 November 1683,Bourgignon,47.411402,6.77484,
"Ramsay, Curé de Bourgignon",13 March 1684,Bourgignon,47.411402,6.77484,
"Ramsay, Curé de Bourgignon",17 March 1684,Bourgignon,47.411402,6.77484,
"Reid, Ephrem",25 July 1671,Ratisbon,49.0134,12.1016,
"Reid, Ephrem",8 June 1681,Erfurt,50.983333,11.033333,
"Reid, John",25 July 1671,London,51.514125,-0.093689,
"Renaudot, Abbé",24 May 1687,Paris,48.871077,2.342285,
"Renaudot, Abbé",28 November 1691,Paris,48.871077,2.342285,
"Rian, Hugh",6 April 1681,Strathglass,57.37022,-4.739375,under cover as a physician
"Rian, Hugh",23 June 1681,Castle Tyres,53.01289,-2.218908,
"Rian, Hugh",24 June 1681,Castle Tyres,53.01289,-2.218908,left
"Rian, Hugh",2 July 1681,Scotland,57.6216,-3.0893,
"Rian, Hugh",25 April 1687,Gordon Castle,57.62175,-3.08926,
"Rian, Hugh",2 September 1690,Scotland,57.6216,-3.0893,
"Rig, George",17 August 1688,London,51.514125,-0.093689,
Roberson,19 January 1688,St Quentin,48.617635,3.749137,
Roberson,8 November 1688,St Quentin,48.617635,3.749137,
Roberson,1 May 1689,St Quentin,48.617635,3.749137,
"Roberson | Leslie, George",19 January 1688,St Quentin,48.617635,3.749137,
"Roberson, Amader",12 June 1679,Bordeaux,44.840439,-0.5805,
"Roberson, Amader",6 December 1681,Bordeaux,44.840439,-0.5805,
"Roberson, Amader",15 October 1683,Bordeaux,44.840439,-0.5805,
"Roberson, Amader",13 April 1684,Bordeaux,44.840439,-0.5805,
"Roberson, Amader",7 June 1688,Bordeaux,44.840439,-0.5805,
"Roberson, Amader",1 September 1692,Bordeaux,44.840439,-0.5805,
"Roberson, W",20 July 1689,Edinburgh,55.95,-3.2,
"Rose, George",23 February 1698,Lyon,45.748457,4.846711,arrived with John Irvine and George Douglas
"Ross, Daniel James",5 September 1699,Rome,41.957961,12.453896,
"Ross, Thomas",2 December 1664,Rome,41.957961,12.453896,
"Ross, Thomas",2 December 1664,Rome,41.957961,12.453896,
"Sargeant, Francis",12 August 1687,Florence,43.766667,11.25,
"Sargeant, Francis",25 May 1688,Venice,45.438611,12.326667,
"Sargeant, Francis",26 April 1690,Stettenfels,49.08852,9.280856,
"Sargeant, Francis",21 June 1690,Stettenfels,49.08852,9.280856,
"Sargeant, Francis",24 June 1691,Wurttemberg,49.0891,9.5706,
"Sargeant, Francis",19 August 1691,Wurttemberg,49.0891,9.5706,
"Sargeant, Francis",24 January 1693,London,51.514125,-0.093689,
"Sargeant, Francis",15 May 1695,Edinburgh,55.95,-3.2,
Scott,10 May 1686,Livorno,43.55,10.316667,
Scott,3 May 1687,London,51.514125,-0.093689,
"Scouler, John",15 May 1677,Rouen,49.433333,1.083333,
"Scouler, John",18 December 1677,Rouen,49.433333,1.083333,
"Scouler, John",26 July 1680,Rouen,49.433333,1.083333,
"Scouler, John | Ernault",15 May 1677,Rouen,49.433333,1.083333,
"Scouler, John | Ernault",18 December 1677,Rouen,49.433333,1.083333,
Seaforth,6 September 1688,London,51.514125,-0.093689,
"Scharp, William",20 October 1691,London,51.514125,-0.093689,
Sidley,28 March 1686,Ireland,53.3498,-6.2603,
"Sleyne, John Baptist, Bishop of Cork",4 July 1693,Lyon,45.748457,4.846711,
"Sleyne, John Baptist, Bishop of Cork",13 November 1693,Bruges,51.216667,3.233333,
Smith,28 July 1664,Paris,48.871077,2.342285,
"Smith, James",28 September 1687,Drummond Castle,56.340669,-3.870923,
"Smith, James",30 September 1688,"Holyroodhouse, Edinburgh",55.952882,-3.172294,
Soeur Marguerite de S. Francois Xavier,3 August 1667,Lille,50.632971,3.058585,
Soeur Marie,22 June 1689,Dieppe,49.920403,1.086542,
Soliple,12 June 1684,Edinburgh,55.95,-3.2,
Sinclair,1 July 1680,Paris,48.871077,2.342285,
"Sinclair, Alexander",1 July 1680,Paris,48.871077,2.342285,
"Sinclair, Alexander",28 August 1681,Paris,48.871077,2.342285,
"Sinclair, Alexander",8 November 1681,Paris,48.871077,2.342285,
"Sinclair, Jean Lady Roslin",28 August 1681,Roslin,55.856167,-3.156471,
"Sinclair, Jean Lady Roslin",8 November 1681,Roslin,55.856167,-3.156471,
"Sinclair, Jean Lady Roslin",29 May 1683,Roslin,55.856167,-3.156471,
"Sinclair, James",24 July 1677,Edinburgh,55.95,-3.2,
"Sinclair, James",28 August 1681,Paris,48.871077,2.342285,
"Sinclair, James",8 November 1681,Paris,48.871077,2.342285,
"Sinclair, James | Sinclair, Alexander | Innes, Lewis",28 August 1681,Paris,48.871077,2.342285,
"Sinclair, James | Sinclair, Alexander | Innes, Lewis",8 November 1681,Paris,48.871077,2.342285,
"Sinclair, Nely",28 August 1681,Scotland,57.6216,-3.0893,
"Sinclair, Nely",8 November 1681,Scotland,57.6216,-3.0893,
"Stewart, John of Boig",16 May 1677,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Stewart, John of Boig",17 October 1678,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Stewart, John of Boig's son",2 November 1677,Scotland,57.6216,-3.0893,
"Stewart, P",16 July 1679,Garmouth,57.666667,-3.116667,
"Strachan, Captain Thomas",2 October 1687,Essex,51.833333,0.583333,
"Strachan, John",22 November 1664,Naples,40.833333,14.25,
"Strachan, John",14 August 1665,Naples,40.833333,14.25,
"Strachan, John",31 October 1665,Naples,40.833333,14.25,
"Strachan, John",17 July 1666,Naples,40.833333,14.25,
"Strachan, John",27 September 1667,Naples,40.833333,14.25,
"Strachan, John",7 February 1670,Naples,40.833333,14.25,
"Strachan, John",14 March 1670,Cosenza,39.3,16.25,
"Strachan, John",22 November 1664,Naples,40.833333,14.25,
"Strachan, John",14 August 1665,Naples,40.833333,14.25,
"Strachan, John",31 October 1665,Naples,40.833333,14.25,
"Strachan, John",17 July 1666,Naples,40.833333,14.25,
"Strachan, John",27 September 1667,Naples,40.833333,14.25,
"Strachan, John",7 February 1670,Naples,40.833333,14.25,
"Strachan, John",14 March 1670,Cosenza,39.3,16.25,
"Strachan, Robert Francis",18 December 1679,Rome,41.957961,12.453896,
"Strachan, Robert Francis",26 March 1680,Rome,41.957961,12.453896,
"Strachan, Robert Francis",16 May 1681,Rome,41.957961,12.453896,
"Strachan, Robert Francis",2 February 1683,Rome,41.957961,12.453896,
"Strachan, Robert Francis",30 March 1685,Rome,41.957961,12.453896,
"Strachan, Robert Francis",18 June 1685,Rome,41.957961,12.453896,
"Strachan, Robert Francis",9 August 1685,Scotland,57.6216,-3.0893,
"Strachan, Robert Francis",8 October 1685,Padua,45.414972,11.889351,
"Strachan, Robert Francis",26 November 1685,Paris,48.871077,2.342285,
"Strachan, Robert Francis",7 January 1687,Edinburgh,55.95,-3.2,
"Strachan, Robert Francis",11 April 1687,Edinburgh,55.95,-3.2,
"Strachan, Robert Francis",23 April 1687,Edinburgh,55.95,-3.2,
"Strachan, Robert Francis",1 July 1687,Edinburgh,55.95,-3.2,
"Strachan, Robert Francis",3 March 1688,Aberdeen,57.133333,-2.1,
"Strachan, Robert Francis",3 April 1688,Huntly Castle,57.45493,-2.781659,
"Strachan, Robert Francis",16 April 1688,Aberdeen,57.133333,-2.1,
"Strachan, Robert Francis",15 May 1688,Aberdeen,57.133333,-2.1,
"Strachan, Robert Francis",21 May 1688,Aberdeen,57.133333,-2.1,
"Strachan, Robert Francis",27 May 1688,Aberdeen,57.133333,-2.1,
"Strachan, Robert Francis",15 July 1688,Aberdeen,57.133333,-2.1,
"Strachan, Robert Francis",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Strachan, Robert Francis",23 March 1692,Scotland,57.6216,-3.0893,
"Strachan, Robert Francis",17 August 1692,Scotland,57.6216,-3.0893,
"Strachan, Robert Francis",30 October 1692,Scotland,57.6216,-3.0893,
"Strachan, Robert Francis",31 October 1692,Scotland,57.6216,-3.0893,
"Strachan, Robert Francis",31 October 1695,Aberdeen,57.133333,-2.1,stays around Aberdeen and Deeside (River Dye?)
"Strachan, Robert Francis",9 November 1696,Scotland,57.6216,-3.0893,
"Strachan, Robert Francis",13 November 1697,Scotland,57.6216,-3.0893,
"Strachan, Thomas",22 June 1675,Paris,48.871077,2.342285,
"Strachan, Thomas",2 October 1687,Essex,51.833333,0.583333,
"Talbot, Gilbert",2 January 1660,Rome,41.957961,12.453896,
"Talbot, Gilbert",28 May 1660,Rome,41.957961,12.453896,
"Talbot, Gilbert",24 November 1660,Rome,41.957961,12.453896,
"Talbot, Gilbert",6 March 1661,Rome,41.957961,12.453896,
"Talbot, Gilbert",21 April 1661,Rome,41.957961,12.453896,
"Talbot, Gilbert",10 October 1661,Rome,41.957961,12.453896,
"Talbot, Gilbert",3 August 1662,Rome,41.957961,12.453896,
"Talbot, Gilbert",6 January 1663,Rome,41.957961,12.453896,
"Talbot, Gilbert",27 August 1663,Rome,41.957961,12.453896,
"Talbot, Gilbert",7 June 1664,Rome,41.957961,12.453896,
"Talbot, Gilbert",28 July 1664,Rome,41.957961,12.453896,
"Talbot, Gilbert",5 August 1664,Rome,41.957961,12.453896,
"Talbot, Gilbert",22 November 1664,Rome,41.957961,12.453896,
"Talbot, Gilbert",14 December 1664,Rome,41.957961,12.453896,
"Talbot, Gilbert",28 January 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",16 March 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",21 March 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",25 April 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",26 April 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",3 June 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",8 June 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",28 June 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",16 July 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",21 July 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",13 October 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",31 October 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",24 November 1665,Rome,41.957961,12.453896,
"Talbot, Gilbert",9 July 1666,Rome,41.957961,12.453896,
"Talbot, Gilbert",17 July 1666,Rome,41.957961,12.453896,
"Talbot, Gilbert",24 August 1666,Rome,41.957961,12.453896,
"Talbot, Gilbert",1 September 1666,Rome,41.957961,12.453896,
"Talbot, Gilbert",28 December 1666,Rome,41.957961,12.453896,
"Talbot, Gilbert",22 February 1667,Rome,41.957961,12.453896,
"Talbot, Gilbert",22 July 1667,Rome,41.957961,12.453896,
"Talbot, Gilbert",23 August 1667,Rome,41.957961,12.453896,
"Talbot, Gilbert",29 January 1668,Rome,41.957961,12.453896,
"Talbot, Gilbert",24 February 1668,Rome,41.957961,12.453896,
"Talbot, Gilbert",9 April 1668,Rome,41.957961,12.453896,
"Talbot, Gilbert",20 November 1668,Rome,41.957961,12.453896,
"Talbot, Gilbert",26 February 1669,Rome,41.957961,12.453896,
"Talbot, Gilbert",20 October 1669,Rome,41.957961,12.453896,
"Talbot, Gilbert",30 October 1669,Rome,41.957961,12.453896,
"Talbot, Gilbert",22 December 1670,Rome,41.957961,12.453896,
"Talbot, Gilbert",27 August 1663,Rome,41.957961,12.453896,
Jean Talon,22 January 1687,Versailles,48.803593,2.134236,
Jean Talon,13 May 1687,Paris,48.871077,2.342285,
Jean Talon,15 June 1687,Paris,48.871077,2.342285,
Jean Talon,1 July 1687,Paris,48.871077,2.342285,
Jean Talon,23 July 1687,Paris,48.871077,2.342285,
Jean Talon,20 August 1687,Paris,48.871077,2.342285,
Jean Talon,23 October 1687,Paris,48.871077,2.342285,
Jean Talon,1 November 1687,Paris,48.871077,2.342285,
Jean Talon,8 November 1687,Paris,48.871077,2.342285,
Jean Talon,20 November 1687,Paris,48.871077,2.342285,
Jean Talon,5 January 1688,Paris,48.871077,2.342285,
Jean Talon,4 July 1688,Paris,48.871077,2.342285,
Jean Talon,20 December 1688,Versailles,48.803593,2.134236,
Jean Talon,25 December 1688,Versailles,48.803593,2.134236,
Jean Talon,20 June 1690,Paris,48.871077,2.342285,
Jean Talon,22 December 1691,Paris,48.871077,2.342285,
Jean Talon,1 January 1692,Paris,48.871077,2.342285,
Jean Talon,16 July 1692,Paris,48.871077,2.342285,
Jean Talon,21 July 1692,Paris,48.871077,2.342285,
Jean Talon,22 July 1692,Paris,48.871077,2.342285,
Jean Talon,17 October 1693,Paris,48.871077,2.342285,
Jean Talon,23 June 1694,Paris,48.871077,2.342285,
Jean Talon,9 September 1694,Paris,48.871077,2.342285,
"Thomson, James",24 June 1691,Rome,41.957961,12.453896,
"Thomson, James",25 October 1691,Lyon,45.748457,4.846711,
"Thomson, James",12 November 1691,Paris,48.871077,2.342285,
"Thomson, James",3 December 1691,Paris,48.871077,2.342285,
"Thomson, James",31 December 1691,Paris,48.871077,2.342285,
"Thomson, James",28 January 1692,Paris,48.871077,2.342285,
"Thomson, James",18 February 1692,Paris,48.871077,2.342285,
"Thomson, James",19 February 1692,Paris,48.871077,2.342285,
"Thomson, James",31 March 1692,Paris,48.871077,2.342285,
"Thomson, James",28 April 1692,Paris,48.871077,2.342285,
"Thomson, James",12 March 1694,London,51.514125,-0.093689,
Thosse,1 October 1691,Calais,50.9513,1.8587,
"Trener, John",5 January 1688,Edinburgh,55.95,-3.2,
"Trener, John",2 September 1690,Scotland,57.6216,-3.0893,
"Tylden, Thomas",16 May 1678,London,51.514125,-0.093689,
"Tylden, Thomas",17 June 1678,London,51.514125,-0.093689,
"Tylden, Thomas",24 June 1678,Rome,41.957961,12.453896,
"Tylden, Thomas",7 August 1678,London,51.514125,-0.093689,
"Tylden, Thomas",3 January 1695,Ratisbon,49.0134,12.1016,
"Tylden, Thomas",28 June 1695,Rome,41.957961,12.453896,
"Valenti, Signor Romani",23 September 1684,Rome,41.957961,12.453896,
Vanden,15 December 1691,Hamburg,53.55,10,
Vanden,22 December 1691,Hamburg,53.55,10,
"Wallace, John",29 May 1689,Dublin,53.3330556,-6.2488889,
"Wallace, John",29 July 1689,Brest,48.390756,-4.486165,
"Wallace, John",18 December 1691,Rome,41.957961,12.453896,
"Wallace, John",8 January 1692,Rome,41.957961,12.453896,
"Wallace, John",11 March 1692,Italy,41.87194,12.56738,
"Wallace, John",17 March 1692,Castel Gandolfo,41.7502,12.6477,
"Wallace, John",15 April 1692,Rome,41.957961,12.453896,
"Wallace, John",27 April 1692,Leghorn,43.55,10.316667,
"Wallace, John",7 July 1692,Paris,48.871077,2.342285,
"Wallace, John",18 August 1692,Paris,48.871077,2.342285,
"Wallace, John",27 April 1693,St Germain,46.912384,2.445217,
"Wallace, John",19 July 1694,St Germain,46.912384,2.445217,
"Wallace, John",3 August 1694,Paris,48.871077,2.342285,
"Wallace, John",13 August 1694,Paris,48.871077,2.342285,
"Wallace, John",19 August 1694,Paris,48.871077,2.342285,
"Wallace, John",5 September 1694,Antwerp,51.216667,4.416667,
"Wallace, John",13 September 1694,Antwerp,51.216667,4.416667,
